review_id,review_text,rating,product_name,product_category,predicted_label,confidence_score
35871399742,Warna yang datang tidak sesuai dengan digambar,4,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,negative,0.9992
40560899907,Sya pesan ini tpi tidk ada di isian paketnya,1,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,negative,0.998
12076966040,Dari sallernya lama banget pd hal sekota,2,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,negative,0.9989
30083360010,"aduhh aku pesan spray madeo, malah yang lain dikirim.
stan hp juga saya pesan warna pink tapi hitam yang dikirim
MOHON UNTUK TELITI LAGI YAH KAK KALAU PACKING BARANG😇😇🙏🙏",1,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,negative,0.9992
39384036499,barang saya tidak lengkap dan saya tidak bisa pengajuan pengembalian dana 🤨,1,[Omorfo] Accessories Kuas Eyebrow pipih | Kuas alis mata | bulu pipih hitam makeup ultra thin Brush makeup bulu sintetis,aksesoris,negative,0.999
18386595780,Untuk ukuran dalam kota termasuk lama pengirimannya sampai 3 hari  🙏🏻,4,[Omorfo] Accessories Kuas Eyebrow pipih | Kuas alis mata | bulu pipih hitam makeup ultra thin Brush makeup bulu sintetis,aksesoris,neutral,0.9995
82316599478,Pas sampai sudah tidak tersegel guys😒,4,[Omorfo] HADA LABO All Series | HADALABO Gokujyun | ShiroJyun | GokuJyun Alpha | Tamagohada | Face Wash | Lotion | Essence | Toner | Cleansing Oil | Face Mist | Moisturizer Shirojyun,skincare,negative,0.9979
11027945357,Saya pesan pensil alis implora 2 kok yg dtang 1 xixiu baru ngak ada konfom dari admin nya pula kalau emang ngak ada barang nya tolong d konfirmasi k pembeli,2,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,negative,0.9986
14282814699,"Warnanya cantik banget, cocok buat base ombre lama banget cari warna ini",5,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,positive,0.9996
16248368317,"Tidak dikirim,disuruh ajukan pengembalian tp ribet banget.hati2 aja klo mau beli ditoko ini,mereka cenderung tdk terlalu memperhatikan pesanan cs krn yg sy lihat sdh bnyk yg complain ttg barangnya yg kurang, toko ini harusnya lebih teliti lg krn sdh di complain gitu,ataukah mmg sengaja barangnya gak dikirim.alih2 nyuruh ajukan pengembalian,mmgnya mngajukan itu gak ribet.
Tokonya jg asal kirim, sy jg pesan jedai tp yg dikirim model lain.
Kok bisa gitu yah?
Asal ngirim pesanan orang,gak mungkin hilaf sih,",1,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,negative,0.9994
17039996831,"Tekstur:b
Warna:jjejej
Kegunaan:ejejejeh",5,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,neutral,0.9997
15713983263,Beda dengan gambar produk dengan yang di kirim,4,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,negative,0.9993
16167369860,"Tekstur:tdk tau
Warna:tdk tau
Kegunaan:brng tdk dikirim

Brng tdk dikirm tdk ada yg bisa dinilai🥲sedekah lagi",1,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,negative,0.9992
85593281634,maap ngasi bintang 3 doang karna pengemasannya agak kurang kali inii toner saya agak tumpah dikit bleber kali ini tutupnya ngga di selotip ngga kayak biasanyaa,3,[Omorfo] HADA LABO All Series | HADALABO Gokujyun | ShiroJyun | GokuJyun Alpha | Tamagohada | Face Wash | Lotion | Essence | Toner | Cleansing Oil | Face Mist | Moisturizer Shirojyun,skincare,negative,0.9958
17134047916,"Tekstur:sangat lembut dan nyaman
Warna:warna sangat cantik dan menarik
Kegunaan:sangat cocok untuk digunakan menggambar alis",5,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,positive,0.9996
31997872678,"tidak sesuai pesanan. yg dipesan moisturizer, yang datang malah facial wash",3,[Omorfo] HADA LABO All Series | HADALABO Gokujyun | ShiroJyun | GokuJyun Alpha | Tamagohada | Face Wash | Lotion | Essence | Toner | Cleansing Oil | Face Mist | Moisturizer Shirojyun,skincare,negative,0.9995
16663196762,"pelayanannya kurang, paket tdk lengkap",3,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,negative,0.9993
12074885077,"waranya lebih ke maroon ternyata, di gambar kayak coklat",5,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,negative,0.999
7324704308,"Barang bagussss lengkap, packaging amann. Pengemasan cepat makasih yah",5,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,positive,0.9996
22065047248,"Maaf saya kasi bintang 1,tokonya tdak amanah
Saya pesan 3 macam barang tapi dikirim cuma 2 macam barang trus cuma di kasi kertas itu,ku chat di penjualnya buat konfirmasi saya malah di blok🤦😭😭👎👎
Seenggaknya itu ada konfirmasi klau barangnya kosong,itu barangnya mau di ganti kah atau uang nya di kembalikan",1,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,negative,0.9989
11400432606,"Kemasan:Baik

Tidak sesuai, yg sya pesan latte dan expresso yg sampai latte dan scarlet
Tpi masih aman",1,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,negative,0.9982
29859142856,"Tekstur:buruk
Warna:buruk

penjual ga amanah! barang habis bilangnya mahurefund uangnya tapi sampai sekarang ga ada balasan dan tanggung jawab!! tiati guys",1,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,negative,0.9994
17972525710,"Sangat mengecewakan nggak bertanggungjawab banget, ada barang yang nggak dikirim di chat nggak ada respon",1,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,negative,0.9994
75688025842,"lebih ke kesal ya guys. pihaknya yg teledor kirim barang. tp krn sy tidak punya bukti jd sy yg harus rugi. pesan 100gr  dikirim 50gr. permintaan maaf juga cuma sebatas krn saya komplain, bukan krn salah kirim barang. jd mohon maaf saya beserta keluarga dan teman2 memutuskan berhenti jd customer. terima kasih.",1,[Omorfo] HADA LABO All Series | HADALABO Gokujyun | ShiroJyun | GokuJyun Alpha | Tamagohada | Face Wash | Lotion | Essence | Toner | Cleansing Oil | Face Mist | Moisturizer Shirojyun,skincare,negative,0.9994
9577717505,Barang tidak dikirimkan,1,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,negative,0.9993
7762839610,"Warna:oke
Ketahanan:oke
Tekstur:oke

Terima kasih seller, sangat suka belanja disini. Semua baik dan sudah sesuai dengan pesanan. Semoga sehat terus ya seller dan semua karyawannya. Jangan patah semangat ya. Sukses terus. Apapun yang terjadi 👍✨",5,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,positive,0.9996
9705744968,Pesan yg silver yg datang warna coklat 👎👎👎,1,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,negative,0.9992
66832025167,"Suka banget belanja d toko ini, exp juga masih lama",5,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,positive,0.9996
35112191810,"Tekstur:ringan dan nyaman dipakai
Cocok untuk:digunakan saat ada acara dan jalan-jalan
Warna:menarik dan ceriah

Produk bagus, pengiriman cepat.
Puas belanja di sini!
Sumpah Bagus banget👍☺",5,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,positive,0.9996
15190292047,"sukaa banget belanja di sini, suer sat set bgtt😖💜💜💜💜💜",5,[Omorfo] HADA LABO All Series | HADALABO Gokujyun | ShiroJyun | GokuJyun Alpha | Tamagohada | Face Wash | Lotion | Essence | Toner | Cleansing Oil | Face Mist | Moisturizer Shirojyun,skincare,positive,0.9996
15726333091,"Pesanan nya kurang satu yee, di chat tpi tidak respon-respon, jadi nilai di sini saja tidak bertanggung jawab sekali, tau gitu kemarin paketnya ngk saya ambil , mana kurirnya antar sudah gelap stengah jalan lagi😏 bikin mood hilang aja",1,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,negative,0.9991
43346131172,Produk tidak sesuai pesanan atau produk tidak lengkap dan tidak mengembalikan dana😑,2,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,negative,0.9994
99222117322,"Tekstur:saya beli kuas makeup saya kira yg datang besar,karna di foto besar,dan fw hadalabo nya isinya kyk setengah,",1,[Omorfo] HADA LABO All Series | HADALABO Gokujyun | ShiroJyun | GokuJyun Alpha | Tamagohada | Face Wash | Lotion | Essence | Toner | Cleansing Oil | Face Mist | Moisturizer Shirojyun,skincare,negative,0.9957
27318779439,"Ini barang saya 2 yang belum admin, 2 hari saya tunggu pengembalian dananya kok nggak muncul2 yah katanya nanti langsung by sistem kok teler banget. 3 produk udah saya terima dan kalau kosong pesananya jangan dulu terima pesanan atau buat keterangan stok kosong, untuk 2 barang yg belum datang telah saya ajukan pengembalian barang/dana yg kurang yah. Harap kedepannya jauh lebih baik chat dgn admin juga agak susah karena jam operasionalnya saya tidak tahu.",5,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,negative,0.9988
16079124984,Warna:salah shade,4,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,negative,0.9993
91210961558,"Tekstur:ringan agak berminyak
Kenyamanan:membuat kulit lebih lembab bbbbbbbb",5,[Omorfo] HADA LABO All Series | HADALABO Gokujyun | ShiroJyun | GokuJyun Alpha | Tamagohada | Face Wash | Lotion | Essence | Toner | Cleansing Oil | Face Mist | Moisturizer Shirojyun,skincare,negative,0.9979
74655946139,"Tekstur:blum dicoba
Kegunaan:membuat alis",5,[Omorfo] Accessories Kuas Eyebrow pipih | Kuas alis mata | bulu pipih hitam makeup ultra thin Brush makeup bulu sintetis,aksesoris,negative,0.9985
16701008822,Beli 3 koq datangnya 2...,2,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,negative,0.9993
15620259388,"Mgkin aku yg kurang detail baca produknya atau gimana, aku kira yg datang bakalan yg hitam tutupnya, mana pesanan orang☹️",4,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,negative,0.9993
42410277279,"Barangnya asli,kualitas bagus,pelayanan bagus dan pengiriman yang cepat",5,[Omorfo] HADA LABO All Series | HADALABO Gokujyun | ShiroJyun | GokuJyun Alpha | Tamagohada | Face Wash | Lotion | Essence | Toner | Cleansing Oil | Face Mist | Moisturizer Shirojyun,skincare,positive,0.9996
9588380236,Pesannya 2 dikirim 1,1,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,negative,0.9992
31998009110,Saya beli latte malah dikirim cappucino toko tidak amanah👎👎,1,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,negative,0.9994
80021468328,"Produknya ga bagus, hasilnya kyk gini klw diserut kyk ada lapisan plastik tipis",2,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,negative,0.9993
17646370249,"Pesan masker putih, yg dtng hitam😭",4,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,negative,0.9994
3817195931,"Sudah 2 kli belanja disni, harga terjangkau dan suka skli dengan pensil alis ini",5,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,positive,0.9996
47119132995,yeay udh dateng. packingnya super aman and of course barangnya aman jugaa hehe thankyouu kakk.,5,[Omorfo] HADA LABO All Series | HADALABO Gokujyun | ShiroJyun | GokuJyun Alpha | Tamagohada | Face Wash | Lotion | Essence | Toner | Cleansing Oil | Face Mist | Moisturizer Shirojyun,skincare,positive,0.9996
65465851363,"Tekstur:halus

Belum di coba",5,[Omorfo] Accessories Kuas Eyebrow pipih | Kuas alis mata | bulu pipih hitam makeup ultra thin Brush makeup bulu sintetis,aksesoris,negative,0.9985
25485726083,"Suka banget sama lipstik ini! Warna-nya pigmented banget, sekali aplikasinya langsung keluar warnanya.
Teksturnya matte, tapi gak bikin bibir kering. Cukup nyaman dipakai, dan yang paling aku suka, lipstik ini tahan lama banget! Bisa makan dan minum tanpa transfer atau pudar, meski sedikit ada luntur di bagian dalam bibir.",5,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,positive,0.9996
17309970886,"Pelayanan penjualnya kurang teliti saya pesan eyeliner 1 pensil alis 1 yang datang pensil alis 2 😤😤 ,,mana lupa amboxing lagi,respon penjualnya jga kurang memuaskan👎",1,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,negative,0.9992
13503940083,Pensil alisnya gak dikirim,1,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,negative,0.9994
81227672922,eyeshadownya ada yg pecah 🥲,5,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,negative,0.9989
52433021310,"Tekstur:padat dan tahan lama
Warna:warna sangat cantik dan menarik
Kegunaan:sangat cocok untuk pemakaian sehari hari

Belum di buka semoga barangnya bagus, dan awet 😊",5,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,positive,0.9996
17288573378,Barang tidak dikirim,2,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,negative,0.9994
62732328807,"kemarin pas check out barang masih tersedia. setelah barangnya mau dikirim, stock nya habis jadi nya di ganti facial wash nya ke ukuran lain dari 100ml ke 50ml, dan minta pengembalian sisa dana. pihak toko nya setuju, eh tapi sampai sekarang belum ada dana nya dikembaliin dari tgl 10, sudah lelah nungguin nya. semoga ini bisa jadi bahan evaluasi bagi pihak toko nya, karena sangat merugikan orang lain.",1,[Omorfo] HADA LABO All Series | HADALABO Gokujyun | ShiroJyun | GokuJyun Alpha | Tamagohada | Face Wash | Lotion | Essence | Toner | Cleansing Oil | Face Mist | Moisturizer Shirojyun,skincare,negative,0.9988
16118833237,"Isinya sedikit banget, padahal yg saya pesan kemarin² sesuai loh tapi gapapa saya tetap langganan di toko ini🥰",5,[Omorfo] HADA LABO All Series | HADALABO Gokujyun | ShiroJyun | GokuJyun Alpha | Tamagohada | Face Wash | Lotion | Essence | Toner | Cleansing Oil | Face Mist | Moisturizer Shirojyun,skincare,negative,0.9989
70688275809,Ga bisa di semprot,2,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,negative,0.9993
53315390750,"Tekstur:belum tau
Cocok untuk:kulit sensitif
Keaslian:oke

Penjual sangat fast respond dan melayani customer dengan sangat baik. Pengiriman cepat dan aman. Makasih yahhh",5,[Omorfo] HADA LABO All Series | HADALABO Gokujyun | ShiroJyun | GokuJyun Alpha | Tamagohada | Face Wash | Lotion | Essence | Toner | Cleansing Oil | Face Mist | Moisturizer Shirojyun,skincare,positive,0.9996
6825765101,Ketahanan:warna tidak sesuai pesanan,1,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,negative,0.9991
25464656326,Sedah langganan pakai madeo. Aromanya wangi banget dan menghilangkan bau badan ketika berkeringat berlebihan,5,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,positive,0.9996
12266041212,"Tekstur:ringan
Cocok Untuk:sehari-hari
Performa:bagus

Tekstur lipstik nya matte baik dipakai sehari-hari dan harganya murah kualitas nya bagus dan toko nya amanah banget",5,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,positive,0.9996
14915543603,"Omorfo udah jadi langganan banget, walaupun awal order dulu sempet ada kesalahan tapi dipesanan berikutnya kesalahannya ga terulang. Jangan takut buat order distore ini, pernah juga nyempetin waktu ke tokoknya. Pelayanannya okeee bangettt. Semua produknya lengkap dan ga ada yang cacat, suka bgttt.",5,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,positive,0.9996
17486948337,Kecewa banget pesannya 2 yg datang cuma 1,1,[Omorfo] Accessories Kuas Eyebrow pipih | Kuas alis mata | bulu pipih hitam makeup ultra thin Brush makeup bulu sintetis,aksesoris,negative,0.9994
13392674166,Sakit hati banget beli produk cacat. Dikirim ga ada kuasnya. Sisanya jg bolong2. Ga amanah banget. Pdhl udah ditulis di catatan mohon teliti! Pengemasannya jg lamaaaa banget. Tiga2nya cacat semua!,1,[Omorfo] Accessories Kuas Eyebrow pipih | Kuas alis mata | bulu pipih hitam makeup ultra thin Brush makeup bulu sintetis,aksesoris,negative,0.9994
7501453817,Pesan yg shade 11 tapi yang datang malah shade 12,4,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,negative,0.9993
16390075201,"Tekstur:kering

9/10 😍",5,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,negative,0.9993
6864930555,Pengiriman lama skli padahal dari Makassar ke takalar,5,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,negative,0.9993
21184429829,"Tekstur:nyaman
Aroma:aroma yg harum
Keaslian:terjamin

""Produk madeo sangat berkualitas. Hasilnya memuaskan, cocok untuk kebutuhan saya. Pengiriman cepat dan layanan pelanggan ramah. Sangat direkomendasikan!""",5,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,positive,0.9996
76430068996,tidak sesuai barnag spt yg dikirim ke saya sebelumnya lebih besar ini lebih keciltapi baik,3,[Omorfo] Accessories Kuas Eyebrow pipih | Kuas alis mata | bulu pipih hitam makeup ultra thin Brush makeup bulu sintetis,aksesoris,negative,0.9993
75281434755,"Tekstur:Jumlah pesanan tidak sesuai, saya pesan 2 sunscreen malah yang datang cuma 1 biji, rugi saya
Cocok untuk:Yang mau aja
Keaslian:Gak tahu",1,[Omorfo] HADA LABO All Series | HADALABO Gokujyun | ShiroJyun | GokuJyun Alpha | Tamagohada | Face Wash | Lotion | Essence | Toner | Cleansing Oil | Face Mist | Moisturizer Shirojyun,skincare,negative,0.9992
33040892877,"beli lip gloss di kirim lip matte, kurang teliti",1,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,negative,0.9992
48397160956,Yang dipesannya apa yang dikirimnya apa,2,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,negative,0.999
49841003635,"Packingan kurang rapii 
Merusak produk
Saran selotipnya diganti🙏🏻",3,[Omorfo] HADA LABO All Series | HADALABO Gokujyun | ShiroJyun | GokuJyun Alpha | Tamagohada | Face Wash | Lotion | Essence | Toner | Cleansing Oil | Face Mist | Moisturizer Shirojyun,skincare,negative,0.9989
48188350657,Keaslian:barang sdh terbuka tdk di segel,1,[Omorfo] HADA LABO All Series | HADALABO Gokujyun | ShiroJyun | GokuJyun Alpha | Tamagohada | Face Wash | Lotion | Essence | Toner | Cleansing Oil | Face Mist | Moisturizer Shirojyun,skincare,negative,0.9985
66000050507,"Teksturnya bukan yang gentle lumayan banyak busanya, tapi ga bikin wajah ketarik",5,[Omorfo] HADA LABO All Series | HADALABO Gokujyun | ShiroJyun | GokuJyun Alpha | Tamagohada | Face Wash | Lotion | Essence | Toner | Cleansing Oil | Face Mist | Moisturizer Shirojyun,skincare,negative,0.9958
13578760644,ini yg bkin kecewa skali.. baru kali ini mau coba..tpi tidak sesuai ekpektasi. 100gr tpi isinya hmm mngkin bukan kecewa ke pnjualnya. ini lebih ke produknya sja😿😿😿😿,3,[Omorfo] HADA LABO All Series | HADALABO Gokujyun | ShiroJyun | GokuJyun Alpha | Tamagohada | Face Wash | Lotion | Essence | Toner | Cleansing Oil | Face Mist | Moisturizer Shirojyun,skincare,negative,0.9994
17583790896,"Ini di baca ga si kak, lain yang di pesen lain yang dikirim. Pesen kuas tipisnya yang besar yang kecil  yang di kirim",1,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,negative,0.9994
42945982661,Brg tdk d krm🙏,3,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,negative,0.9987
75332012581,Soflens nya nggak ada wadahnya,3,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,negative,0.9984
35869157114,"rugi, pesan 2 pensil alis tapi yang datang cuma 1",2,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,negative,0.9993
